transaction_id,reference_number,transaction_datetime,transaction_description,originator_name,originator_entity_type,originator_id,originator_gender,originator_country,originator_pep_flag,originator_sanctions_flag,originator_exited_flag,originator_exit_date,originator_sar_flag,originator_dra_alert_flag,originator_dra_score,originator_date_of_birth_or_incorp,beneficiary_name,beneficiary_entity_type,beneficiary_id,beneficiary_gender,beneficiary_country,beneficiary_pep_flag,beneficiary_sanctions_flag,beneficiary_exited_flag,beneficiary_exit_date,beneficiary_sar_flag,beneficiary_dra_alert_flag,beneficiary_dra_score,beneficiary_date_of_birth_or_incorp,amount,currency,amount_usd,transaction_type,channel,product,scenario_tag
T000000005674,SWIFT-89KA5GRM1X1M,2025-07-05T00:48:48,Loan repayment INV9898234,Leila Zhang,INDIVIDUAL,TRID-S2Z48EGP15,M,TR,1,0,1,11/03/25,0,0,519,04/01/97,Tom Smith,INDIVIDUAL,TRID-PZIM6CFNFH,F,TR,0,0,0,,0,0,224,19/06/83,1138.02,GBP,1445.29,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005675,SWIFT-046UIM9CHZI4,2025-07-05T00:55:48,Transfer INV0338577,Hannah Ivanov,INDIVIDUAL,FRID-E1U24ZQFEZ,F,FR,0,0,0,,0,0,618,16/03/87,Tom Smith,INDIVIDUAL,TRID-PZIM6CFNFH,F,TR,0,0,0,,0,0,224,19/06/83,302.03,GBP,383.58,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005676,SWIFT-UJGQKGYTG987,2025-07-05T01:02:48,Transfer INV7804243,Priya Ivanov,INDIVIDUAL,MMID-3RAGVLKW1X,M,MM,0,0,0,,0,0,761,10/09/79,Tom Smith,INDIVIDUAL,TRID-PZIM6CFNFH,F,TR,0,0,0,,0,0,224,19/06/83,284.83,GBP,361.73,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005677,FP-5EE1RBB910L5,2025-07-22T16:44:02,Internal transfer INV1948388,Imran Miller,INDIVIDUAL,GBID-W4UOV51ZLB,X,GB,0,0,0,,0,0,460,12/09/83,Jack Chen,INDIVIDUAL,GBID-YAM1N0LH9P,M,GB,0,0,0,,0,0,642,14/03/51,451.91,GBP,573.93,TRANSFER,FASTER_PAYMENTS,WALLET,MONEY_MULE
T000000005678,VASP-1SFNFHOQADDK,2025-01-25T11:25:09,Settlement INV4710770,Jack Chen,INDIVIDUAL,GBID-YAM1N0LH9P,M,GB,0,0,0,,0,0,642,14/03/51,Priya Patel,INDIVIDUAL,MMID-G70S1F537Y,M,MM,0,0,0,,0,0,820,19/01/94,383.32,GBP,486.82,TRANSFER,CRYPTO_EXCHANGE,WALLET,MONEY_MULE
T000000005679,FP-2PPTPUFPBWFO,2025-04-20T06:48:10,Internal transfer INV7043614,Tom Miller,INDIVIDUAL,SGID-WQVR1H61IA,F,SG,0,0,0,,0,0,261,30/04/83,Omar Patel,INDIVIDUAL,GBID-270STLPQ2W,F,GB,1,0,0,,0,0,883,03/12/91,1460.63,GBP,1855,TRANSFER,FASTER_PAYMENTS,WALLET,HIGH_CONCENTRATION
T000000005680,VASP-V3E48XGMUGSS,2025-08-10T07:01:00,Fee adjustment,Amir Khan,INDIVIDUAL,USID-79HMHVL66S,F,US,0,0,0,,0,0,461,20/05/03,Noah Miller,INDIVIDUAL,USID-8TB38WXGC7,M,US,0,0,1,09/03/25,0,0,408,08/05/88,212.96,GBP,270.46,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,EXITED_CUSTOMER
T000000005681,FP-QVAKBL83TSH1,2025-11-16T12:50:17,Transfer INV9538764,Priya Khan,INDIVIDUAL,SGID-TUL1P36P6Q,F,SG,0,0,0,,0,0,776,31/08/92,Imran Kowalski,INDIVIDUAL,NLID-VBZ7CN0EQW,M,NL,0,0,0,,0,0,454,03/05/85,4822.55,GBP,6124.64,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000005682,FP-I1QS8K71MIOZ,2025-11-16T13:50:17,Internal transfer INV5742932,Imran Kowalski,INDIVIDUAL,NLID-VBZ7CN0EQW,M,NL,0,0,0,,0,0,454,03/05/85,Priya Chen,INDIVIDUAL,SGID-8B25SQ8CRO,M,SG,0,0,0,,0,0,340,09/09/71,4664.41,GBP,5923.8,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000005683,FP-J4UF133MVUKZ,2025-11-16T14:10:17,Transfer INV8249119 thanks,Priya Chen,INDIVIDUAL,SGID-8B25SQ8CRO,M,SG,0,0,0,,0,0,340,09/09/71,Wei Chen,INDIVIDUAL,NLID-HYBF0JUM42,M,NL,0,0,0,,0,0,242,16/09/75,4779.02,GBP,6069.36,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000005684,FP-DWOUWF60AWCI,2025-04-13T13:21:18,International transfer INV9840204,Priya Yilmaz,INDIVIDUAL,AUID-XXC02DGTFG,F,AU,0,0,0,,0,1,993,08/02/81,Kofi Ahmed,INDIVIDUAL,AFID-0175DU23JH,M,AF,0,0,0,,0,0,814,23/12/68,1491.09,GBP,1893.68,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000005685,FP-10SRQX8VLONH,2025-04-13T15:14:18,Loan repayment INV5408853 ok,Kofi Ahmed,INDIVIDUAL,AFID-0175DU23JH,M,AF,0,0,0,,0,0,814,23/12/68,Wei Rossi,INDIVIDUAL,GBID-UCKQVIIFRC,F,GB,0,0,0,,0,0,585,22/12/90,1449.81,GBP,1841.26,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000005686,SWIFT-EQNAQXAR72RW,2025-07-17T08:16:58,Urgent transfer INV4903297,Brown Logistics Ltd,BUSINESS,KPREG-B3I4FIEECY2C,X,KP,0,0,0,,0,0,255,09/08/05,Tom Hughes,INDIVIDUAL,NLID-RERVT997E4,M,NL,0,0,0,,0,0,623,07/07/77,3662.38,USD,3662.38,TRANSFER,WIRE,SAVINGS,HIGH_RISK_JURISDICTION
T000000005687,BR-M6JA6X8M2VY0,2025-10-18T05:33:00,Chargeback,Omar Wilson,INDIVIDUAL,AUID-8RNKOWYPSW,M,AU,0,0,1,18/06/25,0,0,586,12/02/86,Leila Jones,INDIVIDUAL,DEID-O04BYV5JHU,M,DE,0,0,0,,0,0,766,12/09/80,14.24,GBP,18.08,PAYMENT,CASH,CURRENT_ACCT,EXITED_CUSTOMER
T000000005688,SWIFT-WL2R8SXGFPNS,2025-02-07T08:27:42,Internal transfer INV7058913,Aisha Brown,INDIVIDUAL,USID-BK3G84UTDD,F,US,0,0,0,,0,0,228,04/03/65,Amir Patel,INDIVIDUAL,GBID-S4I2NR1P02,F,GB,0,0,0,,0,0,268,09/12/88,346914.12,GBP,440580.93,TRANSFER,WIRE,BUSINESS_ACCT,LARGE_REPORTABLE
T000000005689,ACH-9B662BXRQYNM,2025-07-19T02:20:25,ATM deposit Jul,Kofi Rossi,INDIVIDUAL,GBID-4LOHHCU9TD,F,GB,0,0,0,,1,0,781,06/11/69,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,143.53,GBP,182.28,CASH_DEPOSIT,ACH,CURRENT_ACCT,MONEY_MULE
T000000005690,SWIFT-JH0ZJXHV093Z,2025-08-03T02:25:45,Transfer INV4662644,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,Wilson Commodities SA,BUSINESS,FRREG-0JDCLI6978V0,X,FR,0,0,0,,0,0,545,10/05/21,118.53,USD,118.53,TRANSFER,WIRE,WALLET,MONEY_MULE
T000000005691,SWIFT-GTYC0OIIG5UW,2025-04-12T09:34:14,Settlement INV9322513,Imran Jones,INDIVIDUAL,FRID-1S9XKA4LIT,M,FR,0,0,0,,1,0,444,07/12/57,Chen Lopez,INDIVIDUAL,USID-PHT0HL9XPS,M,US,0,0,0,,0,0,428,26/04/94,264.04,GBP,335.33,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005692,SWIFT-942HN6KKL797,2025-04-12T09:39:14,Loan repayment INV5611519,Imran Jones,INDIVIDUAL,FRID-1S9XKA4LIT,M,FR,0,0,0,,1,0,444,07/12/57,Ivanov Commodities BV,BUSINESS,SGREG-T922D0NX5WT3,X,SG,0,0,0,,1,0,221,18/05/17,202.92,GBP,257.71,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005693,SWIFT-6BZ5FXYIDPMT,2025-04-12T09:44:14,Transfer INV8076095 ok,Imran Jones,INDIVIDUAL,FRID-1S9XKA4LIT,M,FR,0,0,0,,1,0,444,07/12/57,Noah Smith,INDIVIDUAL,IRID-KMGS6RV977,F,IR,0,0,0,,0,0,712,08/10/55,333.87,GBP,424.01,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005694,SWIFT-NADIBHNC4VIY,2025-04-12T09:49:14,Internal transfer INV0194494,Imran Jones,INDIVIDUAL,FRID-1S9XKA4LIT,M,FR,0,0,0,,1,0,444,07/12/57,Smith Imports Ltd,BUSINESS,AUREG-PPBQUAKX6WB6,X,AU,0,0,0,,0,0,634,27/08/96,528.74,GBP,671.5,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005695,SWIFT-YRUHG2GBMQ4W,2025-04-12T11:34:14,Settlement INV9555111,Chen Lopez,INDIVIDUAL,USID-PHT0HL9XPS,M,US,0,0,0,,0,0,428,26/04/94,Leila Wilson,INDIVIDUAL,AUID-F10OO1PVLN,F,AU,0,0,0,,0,0,835,18/12/95,329.55,GBP,418.53,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005696,SWIFT-DEK3EIOY70W0,2025-04-12T11:41:14,Internal transfer INV3956788,Ivanov Commodities BV,BUSINESS,SGREG-T922D0NX5WT3,X,SG,0,0,0,,1,0,221,18/05/17,Leila Wilson,INDIVIDUAL,AUID-F10OO1PVLN,F,AU,0,0,0,,0,0,835,18/12/95,418.94,GBP,532.05,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005697,SWIFT-XOBRKY447AO9,2025-04-12T11:48:14,Loan repayment INV6669181,Noah Smith,INDIVIDUAL,IRID-KMGS6RV977,F,IR,0,0,0,,0,0,712,08/10/55,Leila Wilson,INDIVIDUAL,AUID-F10OO1PVLN,F,AU,0,0,0,,0,0,835,18/12/95,338.78,GBP,430.25,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005698,SWIFT-Z02T11R52QKF,2025-04-12T11:55:14,Transfer INV0679501,Smith Imports Ltd,BUSINESS,AUREG-PPBQUAKX6WB6,X,AU,0,0,0,,0,0,634,27/08/96,Leila Wilson,INDIVIDUAL,AUID-F10OO1PVLN,F,AU,0,0,0,,0,0,835,18/12/95,345.69,GBP,439.03,TRANSFER,WIRE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000005699,VASP-9NW0ZY0WKS9U,2025-04-14T09:51:14,Loan repayment INV4475287,Yara Smith,INDIVIDUAL,NLID-FJLWSS1VIP,F,NL,0,0,0,,0,0,577,04/10/64,Tom Patel,INDIVIDUAL,AUID-PY1AJKPQKB,F,AU,0,0,0,,0,0,370,19/01/95,810.28,USD,810.28,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,PATTERN_OF_FUNDS
T000000005700,VASP-C2U3FNSAZ1MO,2025-04-14T16:51:14,Loan repayment INV0859903,Tom Patel,INDIVIDUAL,AUID-PY1AJKPQKB,F,AU,0,0,0,,0,0,370,19/01/95,Hannah Davies,INDIVIDUAL,AFID-BHQGHLZRUW,M,AF,0,0,1,15/05/25,0,0,603,15/07/99,786.9,USD,786.9,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,PATTERN_OF_FUNDS
T000000005701,VASP-00LQQBDFAYSP,2025-04-15T21:51:14,Transfer INV6144618,Hannah Davies,INDIVIDUAL,AFID-BHQGHLZRUW,M,AF,0,0,1,15/05/25,0,0,603,15/07/99,Amir Miller,INDIVIDUAL,USID-WVBHZA7X73,F,US,0,0,0,,0,0,394,24/11/81,779.24,USD,779.24,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,PATTERN_OF_FUNDS
T000000005702,VASP-PZLTQH06RJQX,2025-04-16T12:51:14,Internal transfer INV9567601,Amir Miller,INDIVIDUAL,USID-WVBHZA7X73,F,US,0,0,0,,0,0,394,24/11/81,Chen Yilmaz,INDIVIDUAL,GBID-GQTOAMDVLN,F,GB,0,0,0,,0,0,766,18/07/87,814.31,USD,814.31,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,PATTERN_OF_FUNDS
T000000005703,VASP-Q4S37KCH9EHN,2025-04-17T01:51:14,Transfer INV7178671 thanks,Chen Yilmaz,INDIVIDUAL,GBID-GQTOAMDVLN,F,GB,0,0,0,,0,0,766,18/07/87,Fatima Davies,INDIVIDUAL,GBID-SNGLH62C9T,M,GB,0,0,0,,1,0,600,30/04/67,790.88,USD,790.88,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,PATTERN_OF_FUNDS
T000000005704,VASP-7KGN8M0BX9EX,2025-04-19T09:51:14,Loan repayment INV6829481,Fatima Davies,INDIVIDUAL,GBID-SNGLH62C9T,M,GB,0,0,0,,1,0,600,30/04/67,Daniel Ahmed,INDIVIDUAL,PKID-5CPA16KJ75,F,PK,0,0,0,,1,0,701,15/04/65,802.13,USD,802.13,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,PATTERN_OF_FUNDS
T000000005705,SWIFT-MC9D9DI6RRA8,2025-08-04T20:16:11,Loan repayment INV9305071,Kofi Hughes,INDIVIDUAL,MMID-XONBNPJDN2,F,MM,0,0,0,,0,0,347,03/05/86,Aisha Patel,INDIVIDUAL,DEID-YEQAHTHSJR,F,DE,0,0,0,,0,0,498,14/03/69,3979.57,EUR,4297.94,TRANSFER,WIRE,BUSINESS_ACCT,HIGH_RISK_JURISDICTION
T000000005706,SWIFT-5LL2N1RJ7Y7Y,2025-03-31T11:31:00,Settlement INV1060473,Jack Brown,INDIVIDUAL,DEID-K30LVYLKFX,M,DE,0,0,0,,0,0,449,03/06/90,Amir Lopez,INDIVIDUAL,USID-0J4A8YWY5A,M,US,0,0,1,27/05/25,0,0,217,11/12/82,10130.74,GBP,12866.04,TRANSFER,WIRE,CURRENT_ACCT,LARGE_REPORTABLE
T000000005707,SWIFT-IU8H1H1T0Z3C,2025-08-03T11:50:55,Settlement INV4089538 pls process,Fatima Wilson,INDIVIDUAL,IRID-I4JWPXEFAF,F,IR,0,0,0,,1,0,656,03/05/68,Aisha Lopez,INDIVIDUAL,GBID-1R1DWWO8NB,F,GB,0,0,0,,0,0,349,11/07/91,2514.45,GBP,3193.35,TRANSFER,WIRE,CURRENT_ACCT,RAPID_MOVEMENT
T000000005708,SWIFT-0W5I66SO6XZW,2025-08-03T13:08:55,Settlement INV4221129,Aisha Lopez,INDIVIDUAL,GBID-1R1DWWO8NB,F,GB,0,0,0,,0,0,349,11/07/91,Fatima Smith,INDIVIDUAL,NLID-U48GWGHM56,M,NL,0,0,0,,0,0,221,20/10/76,2514.58,GBP,3193.52,TRANSFER,WIRE,CURRENT_ACCT,RAPID_MOVEMENT
T000000005709,SWIFT-K6LR295FUSYY,2025-08-03T13:40:55,Internal transfer INV0392966,Fatima Smith,INDIVIDUAL,NLID-U48GWGHM56,M,NL,0,0,0,,0,0,221,20/10/76,Jack Hughes,INDIVIDUAL,PKID-08UHBXLBC8,M,PK,0,0,0,,0,0,640,23/07/84,2577.73,GBP,3273.72,TRANSFER,WIRE,CURRENT_ACCT,RAPID_MOVEMENT
T000000005710,FP-6UDC37DZNGIK,2025-04-12T03:03:21,Loan repayment INV7203814,Amir Yilmaz,INDIVIDUAL,AEID-2KYB3GD60U,M,AE,0,0,0,,0,0,258,09/06/92,Chen Garcia,INDIVIDUAL,GBID-8TACY15PDT,F,GB,0,0,0,,0,1,993,11/08/71,327.4,GBP,415.8,TRANSFER,FASTER_PAYMENTS,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000005711,FP-JEVVD8ZT2GOX,2025-04-12T03:08:21,Settlement INV9381097,Amir Yilmaz,INDIVIDUAL,AEID-2KYB3GD60U,M,AE,0,0,0,,0,0,258,09/06/92,Imran Garcia,INDIVIDUAL,PKID-YNYJ0UFO2H,F,PK,0,0,0,,1,0,823,28/08/83,247.96,GBP,314.91,TRANSFER,FASTER_PAYMENTS,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000005712,FP-CZKFJMCXAGN7,2025-04-12T03:13:21,Settlement INV3778147,Amir Yilmaz,INDIVIDUAL,AEID-2KYB3GD60U,M,AE,0,0,0,,0,0,258,09/06/92,Kofi Tan,INDIVIDUAL,NLID-6OUZ1EGNTB,F,NL,0,0,0,,0,0,343,27/10/63,124.39,GBP,157.98,TRANSFER,FASTER_PAYMENTS,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000005713,FP-GNZ9URIE4ZSW,2025-04-12T05:03:21,Transfer INV5251573,Kofi Tan,INDIVIDUAL,NLID-6OUZ1EGNTB,F,NL,0,0,0,,0,0,343,27/10/63,Amir Patel,INDIVIDUAL,GBID-S4I2NR1P02,F,GB,0,0,0,,0,0,268,09/12/88,251.4,GBP,319.28,TRANSFER,FASTER_PAYMENTS,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000005714,FP-ATUCNHLTHT2Z,2025-04-12T05:10:21,Transfer INV0738338,Imran Garcia,INDIVIDUAL,PKID-YNYJ0UFO2H,F,PK,0,0,0,,1,0,823,28/08/83,Amir Patel,INDIVIDUAL,GBID-S4I2NR1P02,F,GB,0,0,0,,0,0,268,09/12/88,324.77,GBP,412.46,TRANSFER,FASTER_PAYMENTS,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000005715,SWIFT-L8V93QNOG1YA,2025-10-04T02:00:54,Transfer INV7588188,Aisha Rossi,INDIVIDUAL,KPID-7YJF30KH58,F,KP,0,0,0,,0,0,573,20/04/61,Kofi Miller,INDIVIDUAL,DEID-A7BOXFQJ3H,M,DE,0,0,0,,0,1,983,12/05/73,6405.91,EUR,6918.38,TRANSFER,WIRE,SAVINGS,HIGH_RISK_JURISDICTION
T000000005716,SWIFT-F1T1G3C1DQ0I,2025-06-13T01:48:00,Settlement,Hannah Tan,INDIVIDUAL,GBID-OECUBODS1E,F,GB,0,0,1,01/07/25,0,0,732,14/10/94,Priya Yilmaz,INDIVIDUAL,SGID-78E9RIVH6T,F,SG,0,0,1,30/06/25,0,0,393,14/07/67,1553.22,USD,1553.22,TRANSFER,WIRE,CURRENT_ACCT,EXITED_CUSTOMER
T000000005717,SWIFT-W3CICIHQA11U,2025-12-10T11:50:41,Loan repayment INV8927059,Imran Yilmaz,INDIVIDUAL,USID-8JLTCBW6AT,M,US,0,0,0,,0,0,592,21/02/76,Chen Davies,INDIVIDUAL,RUID-AHCUA09PCI,F,RU,0,0,1,31/03/25,0,0,364,08/06/92,12943.76,EUR,13979.26,TRANSFER,WIRE,CURRENT_ACCT,HIGH_RISK_JURISDICTION
T000000005718,SWIFT-PZ25GDX6N1WH,2025-05-29T11:25:37,Utilities May,Tom Jones,INDIVIDUAL,NLID-IDKWNNHJ7X,F,NL,0,0,1,03/03/25,0,0,380,29/03/75,Hughes Solutions Pte,BUSINESS,DEREG-4Q6QDY4LMCT6,X,DE,0,0,1,22/08/25,0,0,773,31/12/02,164.45,GBP,208.85,PAYMENT,WIRE,PREPAID,HIGH_CONCENTRATION
T000000005719,SWIFT-JG1G2KYCG3Y5,2025-07-08T21:37:37,Settlement INV0948812,Noah Smith,INDIVIDUAL,IRID-KMGS6RV977,F,IR,0,0,0,,0,0,712,08/10/55,Omar Zhang,INDIVIDUAL,USID-NGBPJ4UFZD,F,US,0,0,0,,0,0,850,04/10/72,19221.51,USD,19221.51,TRANSFER,WIRE,BUSINESS_ACCT,HIGH_RISK_JURISDICTION
T000000005720,ACH-AKMYYWDB80J6,2025-03-09T08:37:43,Urgent transfer INV6301694,Tom Brown,INDIVIDUAL,USID-P38QOLDFOR,X,US,0,0,0,,0,0,234,25/07/73,Hannah Jones,INDIVIDUAL,NGID-Y30YSXPNNG,M,NG,0,0,0,,0,1,990,06/09/90,1684.35,EUR,1819.1,TRANSFER,ACH,CURRENT_ACCT,RAPID_MOVEMENT
T000000005721,ACH-Y8TVO0NA9CFW,2025-03-09T09:08:43,Transfer INV4244306,Hannah Jones,INDIVIDUAL,NGID-Y30YSXPNNG,M,NG,0,0,0,,0,1,990,06/09/90,Omar Ivanov,INDIVIDUAL,SGID-CBLSKRT05U,F,SG,1,0,0,,0,0,548,31/08/89,1656.63,EUR,1789.16,TRANSFER,ACH,CURRENT_ACCT,RAPID_MOVEMENT
T000000005722,ACH-RCXP0JWAD50T,2025-03-09T09:27:43,Loan repayment INV8321431,Omar Ivanov,INDIVIDUAL,SGID-CBLSKRT05U,F,SG,1,0,0,,0,0,548,31/08/89,Aisha Davies,INDIVIDUAL,AEID-9KR2FVB66H,F,AE,0,0,0,,0,0,524,07/09/64,1702.07,EUR,1838.24,TRANSFER,ACH,CURRENT_ACCT,RAPID_MOVEMENT
T000000005723,VASP-AJ0YDZ7QOIJC,2025-02-04T13:43:36,Settlement INV8690607,Kofi Garcia,INDIVIDUAL,DEID-01LHLB50AT,M,DE,0,0,0,,0,0,879,01/08/76,Imran Garcia,INDIVIDUAL,USID-MZ6146VEY0,F,US,0,0,0,,0,0,785,30/07/02,2797.6,USD,2797.6,TRANSFER,CRYPTO_EXCHANGE,PREPAID,PATTERN_OF_FUNDS
T000000005724,VASP-WCHV9HVCLAZ4,2025-02-05T08:43:36,Settlement INV9658494 thanks,Imran Garcia,INDIVIDUAL,USID-MZ6146VEY0,F,US,0,0,0,,0,0,785,30/07/02,Wei Tan,INDIVIDUAL,AUID-4PBGX25FPL,F,AU,0,0,0,,0,0,748,26/02/84,2932.86,USD,2932.86,TRANSFER,CRYPTO_EXCHANGE,PREPAID,PATTERN_OF_FUNDS
T000000005725,FP-8ZB6QMHBQWIS,2025-06-14T20:27:00,Transfer,Kofi Hughes,INDIVIDUAL,NGID-1XXLP8II7E,M,NG,0,0,1,23/04/25,0,0,570,29/01/75,Kofi Zhang,INDIVIDUAL,DEID-72WX7PTX63,M,DE,0,0,0,,0,1,998,26/03/97,820.01,USD,820.01,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,EXITED_CUSTOMER
T000000005726,SWIFT-OR0LM976OUE4,2025-08-09T04:00:57,Loan repayment INV2547273,Tom Tan,INDIVIDUAL,AUID-IOR56FAO72,M,AU,1,0,1,28/09/25,0,0,899,23/12/87,Hannah Patel,INDIVIDUAL,RUID-5NA2FQZTIO,X,RU,0,0,0,,0,0,335,30/06/62,18933.9,USD,18933.9,TRANSFER,WIRE,WALLET,HIGH_RISK_JURISDICTION
T000000005727,ACH-5EZR6TZ70UBR,2025-01-14T04:15:54,Rent May,Wei Jones,INDIVIDUAL,FRID-BKLDSFR4MU,M,FR,0,0,0,,0,0,224,23/05/95,Ivanov Commodities BV,BUSINESS,SGREG-T922D0NX5WT3,X,SG,0,0,0,,1,0,221,18/05/17,496.65,GBP,630.75,PAYMENT,ACH,CURRENT_ACCT,HIGH_CONCENTRATION
T000000005728,VASP-Q6L8NAEU0QYU,2025-06-23T21:02:54,Internal transfer INV4733994,Tom Garcia,INDIVIDUAL,GBID-E0SY5YPUPL,F,GB,0,0,0,,0,0,812,18/08/75,Priya Tan,INDIVIDUAL,FRID-OWLCFS8314,F,FR,0,0,0,,0,0,261,13/06/71,12375.28,EUR,13365.3,TRANSFER,CRYPTO_EXCHANGE,WALLET,CYCLIC_NETWORK
T000000005729,VASP-6P33IMOOILTN,2025-06-24T00:16:54,Transfer INV2319699,Priya Tan,INDIVIDUAL,FRID-OWLCFS8314,F,FR,0,0,0,,0,0,261,13/06/71,Fatima Rossi,INDIVIDUAL,AUID-JVK8C4NANP,M,AU,0,0,0,,0,0,466,14/07/90,12282.68,EUR,13265.29,TRANSFER,CRYPTO_EXCHANGE,WALLET,CYCLIC_NETWORK
T000000005730,VASP-8NN3T7TR17JO,2025-06-24T03:30:54,Loan repayment INV4914942,Fatima Rossi,INDIVIDUAL,AUID-JVK8C4NANP,M,AU,0,0,0,,0,0,466,14/07/90,Tom Garcia,INDIVIDUAL,GBID-E0SY5YPUPL,F,GB,0,0,0,,0,0,812,18/08/75,12583.87,EUR,13590.58,TRANSFER,CRYPTO_EXCHANGE,WALLET,CYCLIC_NETWORK
T000000005731,FP-2ME4ONW821X2,2025-12-05T05:37:08,Rent Sep,Marta Smith,INDIVIDUAL,NLID-ZKUT6OM1FB,M,NL,0,0,0,,0,0,212,10/02/52,Kofi Ahmed,INDIVIDUAL,SGID-SEHUDS3QSQ,F,SG,0,0,0,,0,0,209,25/08/98,112.05,GBP,142.3,PAYMENT,FASTER_PAYMENTS,CURRENT_ACCT,HIGH_CONCENTRATION
T000000005732,FP-PIJDI13DRTVI,2025-09-22T08:01:44,Loan repayment INV1360822,Noah Rossi,INDIVIDUAL,DEID-6MZSGIPPSF,F,DE,0,0,0,,0,0,875,24/05/84,Chen Imports LLC,BUSINESS,NGREG-UJ7YKTXG4AHF,X,NG,0,0,1,05/03/25,0,0,301,23/07/03,137.85,GBP,175.07,TRANSFER,FASTER_PAYMENTS,WALLET,HIGH_CONCENTRATION
T000000005733,BR-U3HRY61JGJ9I,2025-01-11T09:11:19,Payment for goods INV4250063,Wei Khan,INDIVIDUAL,AUID-SG7FXZV4U3,M,AU,0,0,0,,0,0,407,24/01/01,Jack Ahmed,INDIVIDUAL,GBID-6DPBHSAHXT,M,GB,0,0,0,,0,0,596,29/10/90,359.65,GBP,456.76,PAYMENT,CASH,BUSINESS_ACCT,HIGH_CONCENTRATION
T000000005734,FP-TTT5OS57K2H3,2025-03-27T14:16:57,Loan repayment INV2700788,Daniel Miller,INDIVIDUAL,IRID-BJZP97BMZR,F,IR,0,0,0,,0,0,483,16/03/80,Yara Jones,INDIVIDUAL,SGID-R3OCWBFUK9,M,SG,0,0,0,,1,0,308,02/08/94,8283.24,USD,8283.24,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000005735,FP-ZD8G8HOQAGWE,2025-03-27T14:34:57,Transfer INV7589474 pls process,Yara Jones,INDIVIDUAL,SGID-R3OCWBFUK9,M,SG,0,0,0,,1,0,308,02/08/94,Tan Imports SA,BUSINESS,DEREG-R91IPWH0MX1E,X,DE,0,0,0,,0,0,706,24/07/18,8267.99,USD,8267.99,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000005736,FP-AFZ95T4NTYF4,2025-03-27T16:50:57,Settlement INV1095618,Tan Imports SA,BUSINESS,DEREG-R91IPWH0MX1E,X,DE,0,0,0,,0,0,706,24/07/18,Aisha Lopez,INDIVIDUAL,GBID-1R1DWWO8NB,F,GB,0,0,0,,0,0,349,11/07/91,8378.83,USD,8378.83,TRANSFER,FASTER_PAYMENTS,WALLET,RAPID_MOVEMENT
T000000005737,FP-03XQDBEVNRMS,2025-11-13T21:34:38,Urgent transfer INV3831787,Chen Davies,INDIVIDUAL,DEID-9ROS7YT2M6,F,DE,0,0,0,,0,0,272,23/11/78,Leila Smith,INDIVIDUAL,DEID-LX1Q8F6JNG,F,DE,0,0,0,,1,0,327,18/06/56,1784.41,GBP,2266.2,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
